transcript_id	U2-GT/AG	U2-nc-GC/AG	U12-AT/AC	unknown
MSTRG.76136.6	0	0	0	1
MSTRG.76136.7	0	0	0	1
MSTRG.7615.14	1	0	0	0
MSTRG.76764.3	0	0	0	1
MSTRG.76764.4	0	0	0	1
MSTRG.76764.6	0	0	0	1
MSTRG.76764.7	0	0	0	1
MSTRG.76913.5	1	0	0	0
MSTRG.76990.16	1	0	0	0
MSTRG.77173.1	1	0	0	0
MSTRG.77173.2	1	0	0	0
MSTRG.77224.4	0	0	0	1
MSTRG.7732.2	1	0	0	0
MSTRG.77331.1	1	0	0	0
MSTRG.77349.10	0	1	0	0
MSTRG.77390.5	1	0	0	0
MSTRG.77569.10	0	0	0	1
MSTRG.77569.11	0	0	0	1
MSTRG.77569.3	1	0	0	0
MSTRG.77569.8	0	0	0	1
MSTRG.77734.1	1	0	0	0
MSTRG.77734.10	1	0	0	0
MSTRG.77734.7	1	0	0	0
MSTRG.77845.7	1	0	0	0
MSTRG.77845.8	1	0	0	0
MSTRG.77845.9	1	0	0	0
MSTRG.77877.5	1	0	0	0
MSTRG.7793.2	0	1	0	0
MSTRG.78126.16	1	0	0	0
MSTRG.78126.9	1	0	0	0
MSTRG.7816.18	1	0	0	0
MSTRG.78263.6	1	0	0	0
MSTRG.78263.7	1	0	0	0
MSTRG.78268.15	0	1	0	0
MSTRG.78277.15	1	0	0	0
MSTRG.78302.54	0	1	0	0
MSTRG.78323.14	1	0	0	0
MSTRG.78323.19	1	0	0	0
MSTRG.78323.20	1	0	0	0
MSTRG.78323.21	1	0	0	0
MSTRG.78323.5	1	0	0	0
MSTRG.78323.7	1	0	0	0
MSTRG.78323.9	1	0	0	0
MSTRG.78437.6	1	0	0	0
MSTRG.78556.1	1	0	0	0
MSTRG.78556.2	1	0	0	0
MSTRG.78557.10	0	0	0	1
MSTRG.78655.3	1	0	0	0
MSTRG.78819.2	1	0	0	0
MSTRG.78819.7	1	0	0	0
MSTRG.78878.2	1	0	0	0
MSTRG.78878.3	1	0	0	0
MSTRG.79291.63	1	0	0	0
MSTRG.79319.1	1	0	0	0
MSTRG.79369.1	0	1	0	0
MSTRG.79369.3	1	0	0	0
MSTRG.79369.4	1	0	0	0
MSTRG.79417.1	1	0	0	0
MSTRG.79873.16	1	0	0	0
MSTRG.79900.2	1	0	0	0
MSTRG.79958.10	1	0	0	0
MSTRG.80247.5	0	1	0	0
MSTRG.80254.6	0	1	0	0
MSTRG.80289.33	1	0	0	0
MSTRG.80289.44	1	0	0	0
MSTRG.8031.13	1	0	0	0
MSTRG.8031.7	1	0	0	0
MSTRG.80383.14	1	0	0	0
MSTRG.8039.2	1	0	0	0
MSTRG.80444.6	0	1	0	0
MSTRG.80523.2	1	0	0	0
MSTRG.80523.5	1	0	0	0
MSTRG.80523.6	1	0	0	0
MSTRG.80531.13	0	0	1	0
MSTRG.80549.8	1	0	0	0
MSTRG.80688.18	1	0	0	0
MSTRG.80693.1	1	0	0	0
MSTRG.80693.2	1	0	0	0
MSTRG.80703.18	1	0	0	0
MSTRG.80703.22	1	0	0	0
MSTRG.80708.2	1	0	0	0
MSTRG.80722.5	0	0	1	0
MSTRG.80791.9	0	1	0	0
MSTRG.80799.2	1	0	0	0
MSTRG.808.2	1	0	0	0
MSTRG.80913.9	1	0	0	0
MSTRG.80991.4	0	0	0	1
MSTRG.80991.5	0	0	0	1
MSTRG.80991.6	0	0	0	1
MSTRG.80991.7	0	0	0	1
MSTRG.80991.8	0	0	0	1
MSTRG.80991.9	0	0	0	1
MSTRG.81073.1	1	0	0	0
MSTRG.81073.6	1	0	0	0
MSTRG.81092.28	0	1	0	0
MSTRG.81104.3	0	0	0	1
MSTRG.81107.8	0	0	0	1
MSTRG.81134.11	1	0	0	0
MSTRG.81246.5	0	1	0	0
MSTRG.81320.30	1	0	0	0
MSTRG.81359.10	1	0	0	0
MSTRG.81416.2	0	1	0	0
MSTRG.81416.4	0	1	0	0
MSTRG.81442.59	0	0	0	1
MSTRG.81444.6	1	0	0	0
MSTRG.81444.8	1	0	0	0
MSTRG.81495.21	0	1	0	0
MSTRG.81495.22	1	0	0	0
MSTRG.81495.44	0	0	0	1
MSTRG.81495.45	1	0	0	0
MSTRG.81495.53	0	0	0	1
MSTRG.81495.58	0	1	0	0
MSTRG.81495.62	0	1	0	0
MSTRG.81495.64	0	1	0	0
MSTRG.81495.66	0	0	0	1
MSTRG.81539.1	1	0	0	0
MSTRG.81539.5	1	0	0	0
MSTRG.81541.13	0	0	0	1
MSTRG.81541.25	0	0	0	1
MSTRG.81541.30	0	0	0	1
MSTRG.81541.34	0	0	0	1
MSTRG.81547.75	1	0	0	0
MSTRG.81547.76	1	0	0	0
MSTRG.81555.19	1	0	0	0
MSTRG.81555.7	0	0	1	0
MSTRG.81582.10	0	1	0	0
MSTRG.81598.9	1	0	0	0
MSTRG.81681.12	1	0	0	0
MSTRG.81770.10	1	0	0	0
MSTRG.81824.13	1	0	0	0
MSTRG.82074.21	0	0	1	0
MSTRG.82074.27	1	0	0	0
MSTRG.82134.15	1	0	0	0
MSTRG.82136.3	1	0	0	0
MSTRG.82283.20	1	0	0	0
MSTRG.82344.2	0	0	0	1
MSTRG.8237.1	1	0	0	0
MSTRG.82489.4	0	1	0	0
MSTRG.82489.9	0	1	0	0
MSTRG.82507.17	1	0	0	0
MSTRG.82507.9	0	0	0	1
MSTRG.82553.6	0	0	0	1
MSTRG.82590.11	0	0	0	1
MSTRG.82711.17	1	0	0	0
MSTRG.82711.18	1	0	0	0
MSTRG.82711.29	1	0	0	0
MSTRG.82711.30	1	0	0	0
MSTRG.82711.32	1	0	0	0
MSTRG.82711.35	1	0	0	0
MSTRG.82711.40	1	0	0	0
MSTRG.82711.41	1	0	0	0
MSTRG.82711.44	1	0	0	0
MSTRG.82711.48	1	0	0	0
MSTRG.82711.52	1	0	0	0
MSTRG.83130.50	1	0	0	0
MSTRG.83153.55	1	0	0	0
MSTRG.83210.9	1	0	0	0
MSTRG.83249.42	0	0	0	1
MSTRG.83253.2	0	1	0	0
MSTRG.83329.19	0	0	0	1
MSTRG.83329.26	0	0	0	1
MSTRG.83329.32	0	0	0	1
MSTRG.83510.16	1	0	0	0
MSTRG.83673.3	1	0	0	0
MSTRG.83686.9	1	0	0	0
MSTRG.83726.2	1	0	0	0
MSTRG.83726.6	0	1	0	0
MSTRG.83760.9	1	0	0	0
MSTRG.83770.7	1	0	0	0
MSTRG.83778.11	0	1	0	0
MSTRG.83778.16	1	0	0	0
MSTRG.83778.17	0	1	0	0
MSTRG.83778.7	0	1	0	0
MSTRG.83778.8	1	0	0	0
MSTRG.83787.2	0	1	0	0
MSTRG.83788.26	1	0	0	0
MSTRG.83788.27	0	0	0	1
MSTRG.83986.1	1	0	0	0
MSTRG.840.10	1	0	0	0
MSTRG.8417.1	1	0	0	0
MSTRG.84363.28	1	0	0	0
MSTRG.84363.32	1	0	0	0
MSTRG.84363.40	1	0	0	0
MSTRG.84434.4	1	0	0	0
MSTRG.84434.9	1	0	0	0
MSTRG.84483.3	1	0	0	0
MSTRG.84483.5	1	0	0	0
MSTRG.84527.2	0	1	0	0
MSTRG.84527.3	1	0	0	0
MSTRG.84527.4	1	0	0	0
MSTRG.84687.19	0	0	0	1
MSTRG.84687.7	1	0	0	0
MSTRG.84824.13	0	1	0	0
MSTRG.8494.59	0	0	0	1
MSTRG.84985.1	1	0	0	0
MSTRG.85153.8	1	0	0	0
MSTRG.85300.4	0	1	0	0
MSTRG.85397.4	1	0	0	0
MSTRG.85397.5	1	0	0	0
MSTRG.85577.32	1	0	0	0
MSTRG.85625.3	0	0	1	0
MSTRG.85730.7	0	0	0	1
MSTRG.85730.8	0	1	0	0
MSTRG.85748.3	0	1	0	0
MSTRG.85766.13	1	0	0	0
MSTRG.85774.6	1	0	0	0
MSTRG.85781.17	1	0	0	0
MSTRG.85781.2	1	0	0	0
MSTRG.85781.3	1	0	0	0
MSTRG.85781.4	1	0	0	0
MSTRG.85781.5	0	0	0	1
MSTRG.85886.14	1	0	0	0
MSTRG.85886.24	0	0	0	1
MSTRG.85888.3	1	0	0	0
MSTRG.85888.4	0	1	0	0
MSTRG.8606.3	1	0	0	0
MSTRG.863.3	0	0	0	1
MSTRG.86328.3	0	0	0	1
MSTRG.86390.2	1	0	0	0
MSTRG.865.4	1	0	0	0
MSTRG.8650.5	1	0	0	0
MSTRG.8698.103	0	0	0	1
MSTRG.876.13	1	0	0	0
MSTRG.876.22	1	0	0	0
MSTRG.876.5	1	0	0	0
MSTRG.8825.8	1	0	0	0
MSTRG.8941.4	1	0	0	0
MSTRG.9029.15	1	0	0	0
MSTRG.911.8	1	0	0	0
MSTRG.9119.3	1	0	0	0
MSTRG.9327.4	1	0	0	0
MSTRG.9339.1	1	0	0	0
MSTRG.9520.6	0	0	0	1
MSTRG.9521.57	1	0	0	0
MSTRG.9521.59	1	0	0	0
MSTRG.9547.16	1	0	0	0
MSTRG.9556.4	0	1	0	0
MSTRG.9653.32	0	0	0	1
MSTRG.9804.4	1	0	0	0
MSTRG.9816.25	0	0	0	1
MSTRG.9819.1	1	0	0	0
MSTRG.9819.13	1	0	0	0
MSTRG.9819.25	1	0	0	0
MSTRG.9819.55	1	0	0	0
MSTRG.983.23	1	0	0	0
MSTRG.983.28	1	0	0	0
MSTRG.9872.2	1	0	0	0
MSTRG.9896.13	1	0	0	0
MSTRG.9896.16	1	0	0	0
MSTRG.9896.22	1	0	0	0
MSTRG.9896.23	1	0	0	0
MSTRG.9896.24	1	0	0	0
MSTRG.9896.5	1	0	0	0
MSTRG.9896.7	1	0	0	0
MSTRG.997.1	1	0	0	0
MSTRG.999.54	0	0	0	1
